893, 373471250
894, 395490903
895, 411037828
896, 449373059
897, 484014302
898, 524475709
899, 559764618
900, 584340761
901, 600290368
902, 602124252
903, 593899583
904, 583571238
905, 564435756
906, 563218996
907, 554644066
908, 580144262
909, 598489107
910, 651593747
911, 697132704
912, 758593961
913, 810020173
914, 850218702
915, 880472544
916, 884491086
917, 883519407
918, 863386522
919, 846479167
920, 833246025
921, 827285786
922, 850306207
923, 877226886
924, 944670940
925, 1007358428
926, 1095971104
927, 1170544175
928, 1236299343
929, 1287252950
930, 1299681261
931, 1310199473
932, 1278383835
933, 1266091139
934, 1233093921
935, 1234332592
936, 1246821643
937, 1290733057
938, 1370391586
939, 1461254393
940, 1583529048
941, 1691648574
942, 1796253855
943, 1875410491
944, 1908998815
945, 1934377262
946, 1895838908
947, 1887663662
948, 1829819867
949, 1839134729
950, 1832406955
951, 1902030775
952, 1989336676
953, 2125475249
954, 2287711459
955, 2448999211
956, 2607408991
957, 2728604697
958, 2800537521
959, 2845084806
960, 2810759474
961, 2804090770
962, 2722242363
963, 2735847357
964, 2703495657
965, 2804607577
966, 2894273106
967, 3096298714
968, 3304371087
969, 3549502213
970, 3780513738
971, 3969346444
972, 4103454369
973, 4175498382
974, 4164101296
975, 4150052734
976, 4055024684
977, 4058896657
978, 4005421967
979, 4132915967
980, 4229644709
981, 4514002753
982, 4779808229
983, 5145515930
984, 5475024236
985, 5772036812
986, 6001760699
987, 6121663871
988, 6161829306
989, 6130639704
990, 6040941743
991, 6008525843
992, 5949231887
993, 6083950035
994, 6206693070
995, 6583729181
996, 6933594852
997, 7462837436
998, 7925372714
999, 8391022842
1000, 8756135919
1001, 8968669485
1002, 9095539972
1003, 9052583398
1004, 8990983783
1005, 8891081466
1006, 8846299676
1007, 8952631163
1008, 9135330923
1009, 9600606645
1010, 10087428237
1011, 10825687376
1012, 11483738177
1013, 12194908070
1014, 12753252702
1015, 13129636439
1016, 13386516180
1017, 13359765113
1018, 13354923566
1019, 13162382781
1020, 13157227650
1021, 13185550287
1022, 13476897718
1023, 14003300513
1024, 14712706211
1025, 15697208638
1026, 16661558912
1027, 17713782305
1028, 18563423613
1029, 19209868453
1030, 19654321796
1031, 19707831786
1032, 19779143602
1033, 19497869481
1034, 19544231119
1035, 19457269256
1036, 19901683801
1037, 20462264407
1038, 21501170384
1039, 22766771698
1040, 24196825888
1041, 25709071339
1042, 27009344165
1043, 28082635883
1044, 28808594920
1045, 29063502639
1046, 29220247267
1047, 28898536336
1048, 28972176906
1049, 28767203051
1050, 29382335488
1051, 29975014206
1052, 31465085581
1053, 33063821344
1054, 35179214392
1055, 37289351942
1056, 39292387685
1057, 40991506078
1058, 42176686783
1059, 42816024377
1060, 43098965385
1061, 42840401446
1062, 42880677551
1063, 42599067117
1064, 43347593826
1065, 44019652035
1066, 46064435684
1067, 48111707474
1068, 51190289107
1069, 54099398402
1070, 57167120986
1071, 59753130713
1072, 61691553465
1073, 62969034291
1074, 63484895247
1075, 63475114310
1076, 63400864384
1077, 63161790905
1078, 63918366593
1079, 64807820966
1080, 67430052957
1081, 70162763960
1082, 74497019338
1083, 78556029251
1084, 83172450580
1085, 87035046425
1086, 90188462705
1087, 92443712028
1088, 93424779867
1089, 93909489611
1090, 93681102201
1091, 93671109025
1092, 94262084209
1093, 95601977270
1094, 98745533727
1095, 102550107932
1096, 108416164234
1097, 114181146021
1098, 120968993560
1099, 126714033774
1100, 131791563155
1101, 135505370679
1102, 137422598233
1103, 138682279765
1104, 138391577906
1105, 138802984414
1106, 139075487373
1107, 141164115756
1108, 144736122528
1109, 150193275003
1110, 157846007027
1111, 166179044859
1112, 175857421495
1113, 184454480427
1114, 192427125961
1115, 198377397609
1116, 202026744880
1117, 204470951557
1118, 204444972759
1119, 205439835075
1120, 205339756669
1121, 208462904227
1122, 212396384496
1123, 220257192128
1124, 230012045265
1125, 242185489727
1126, 255619400719
1127, 268565311575
1128, 280697037117
1129, 290129837870
1130, 296727061397
1131, 301009558219
1132, 301997297295
1133, 303695738346
1134, 303468844131
1135, 307736663593
1136, 312182855556
1137, 323173089493
1138, 335595136714
1139, 353252126283
1140, 371680740162
1141, 391163695472
1142, 409177329462
1143, 424061465080
1144, 435332919497
1145, 442553792710
1146, 445830522828
1147, 448420558285
1148, 448794170931
1149, 454102695514
1150, 459638832606
1151, 474318939899
1152, 490438903537
1153, 515481116688
1154, 540753979224
1155, 569828407939
1156, 596168237403
1157, 619619191923
1158, 637966164444
1159, 650127883517
1160, 657503063866
1161, 661516260114
1162, 663731393682
1163, 669848206665
1164, 677663057079
1165, 696361043381
1166, 718047561685
1167, 752481634379
1168, 787513103080
1169, 830047620261
1170, 868398325334
1171, 904968326487
1172, 933942373227
1173, 954487458103
1174, 968596277526
1175, 975345787785
1176, 981190149181
1177, 987915967658
1178, 999892676171
1179, 1022664357145
1180, 1053003617272
1181, 1098887837589
1182, 1148374056485
1183, 1209027210897
1184, 1265098848116
1185, 1321001918750
1186, 1365984542817
1187, 1400411115491
1188, 1425136754989
1189, 1437584666361
1190, 1449414468527
1191, 1457272994292
1192, 1475720983436
1193, 1502745628042
1194, 1545916905851
1195, 1605645039110
1196, 1676580968209
1197, 1761208315653
1198, 1843766230680
1199, 1927362598658
1200, 1996626917844
1201, 2053167620731
1202, 2094312998049
1203, 2118014677077
1204, 2138988097987
1205, 2150301525719
1206, 2177749913232
1207, 2210182532598
1208, 2271190655505
1209, 2348028052713
1210, 2449954931942
1211, 2566154073582
1212, 2688353124175
1213, 2810854297718
1214, 2917506972000
1215, 3007876177644
1216, 3074792293655
1217, 3118643058014
1218, 3153473678779
1219, 3173355658584
1220, 3212571188465
1221, 3253795736243
1222, 3338166505936
1223, 3437632302708
1224, 3582530678412
1225, 3740902398089
1226, 3921137504645
1227, 4098062017884
1228, 4262141580870
1229, 4403099068910
1230, 4511157553604
1231, 4588808501541
1232, 4645228290788
1233, 4682801924292
1234, 4736871562043
1235, 4794084615213
1236, 4907210363425
1237, 5039383433688
1238, 5241285810547
1239, 5458245632542
1240, 5720603980464
1241, 5974456813462
1242, 6224924334232
1243, 6440689469515
1244, 6614551849853
1245, 6746420528400
1246, 6838436170651
1247, 6908099091155
1248, 6982115221566
1249, 7067353006946
1250, 7214646834451
1251, 7395967125257
1252, 7670948045782
1253, 7972200649745
1254, 8347588920874
1255, 8712180600811
1256, 9089512837658
1257, 9415609019492
1258, 9693315403047
1259, 9909233161709
1260, 10061909202696
1261, 10185014135703
1262, 10290018539766
1263, 10421108241646
1264, 10609923121283
1265, 10864742522353
1266, 11231347816272
1267, 11655665887394
1268, 12182908198814
1269, 12710064650422
1270, 13269154757756
1271, 13759985401559
1272, 14197496865602
1273, 14542441040172
1274, 14797166577283
1275, 15005053646144
1276, 15163377107192
1277, 15365357277845
1278, 15609308726845
1279, 15971422790602
1280, 16453637869122
1281, 17056355200270
1282, 17784645085024
1283, 18551612593743
1284, 19366067330776
1285, 20105488983340
1286, 20783305317311
1287, 21327346320703
1288, 21749657558526
1289, 22089003072130
1290, 22341982421456
1291, 22648025002366
1292, 22974701111260
1293, 23487139280223
1294, 24122263437497
1295, 24977653031085
1296, 25974235615184
1297, 27090649321093
1298, 28260718651380
1299, 29374540316925
1300, 30407014403599
1301, 31260214553314
1302, 31950435074038
1303, 32494943059713
1304, 32913009619299
1305, 33369012095356
1306, 33829429664367
1307, 34544458837656
1308, 35393577662222
1309, 36596818629874
1310, 37960180363339
1311, 39576757065770
1312, 41243400620414
1313, 42915473615810
1314, 44464438667043
1315, 45797839349602
1316, 46903950255423
1317, 47774550537293
1318, 48469720173038
1319, 49147258085827
1320, 49827768306204
1321, 50810946747769
1322, 51972523134741
1323, 53640701151230
1324, 55519702702406
1325, 57835988090896
1326, 60206344047951
1327, 62696876249686
1328, 64998000078405
1329, 67069829270131
1330, 68809473601115
1331, 70201318678097
1332, 71344640461505
1333, 72362603097355
1334, 73400706389433
1335, 74743009482513
1336, 76371380357345
1337, 78648746786215
1338, 81267988967118
1339, 84540128518714
1340, 87923819514322
1341, 91590308448434
1342, 94996049142787
1343, 98186330639101
1344, 100885031781244
1345, 103107347277308
1346, 104954019001718
1347, 106514012168314
1348, 108114340164464
1349, 109959426294237
1350, 112282146551879
1351, 115361010962811
1352, 119049716630225
1353, 123610306786681
1354, 128464241748109
1355, 133790570254069
1356, 138829648579013
1357, 143684923624442
1358, 147837413901668
1359, 151369464399752
1360, 154304722673602
1361, 156744614331482
1362, 159203319349624
1363, 161791661310243
1364, 165126506080709
1365, 169284995534901
1366, 174508773387393
1367, 180806625915912
1368, 187794056211148
1369, 195436327177649
1370, 202897935323936
1371, 210188372837635
1372, 216552735244118
1373, 222112597408059
1374, 226733589911025
1375, 230600486458146
1376, 234356508422474
1377, 238091962210930
1378, 242872521302505
1379, 248535836187013
1380, 255926013363875
1381, 264594967475341
1382, 274651252463263
1383, 285521969116319
1384, 296564087255232
1385, 307378209697023
1386, 317107703650901
1387, 325750374389276
1388, 332988227420384
1389, 339138104675227
1390, 344861183583850
1391, 350409836432194
1392, 357233583480144
1393, 365074241840020
1394, 375460980928373
1395, 387431695727088
1396, 401828793681761
1397, 417235260194557
1398, 433513396524318
1399, 449416484291569
1400, 464240419461956
1401, 477512618216536
1402, 488819212520700
1403, 498551065404653
1404, 507290997259154
1405, 515703684845886
1406, 525431716834421
1407, 536501083650079
1408, 550985759429205
1409, 567646055450901
1410, 588081373621252
1411, 609927148332433
1412, 633751498386388
1413, 657025529242305
1414, 679487374524349
1415, 699671835679036
1416, 717296602932426
1417, 732558650564156
1418, 745989604520235
1419, 758862943160591
1420, 772798234343822
1421, 788685738764266
1422, 808774526876675
1423, 832185043749823
1424, 860924887457476
1425, 892007638421276
1426, 926546365860525
1427, 960557716960786
1428, 994309116798216
1429, 1024812656880153
1430, 1052166686017272
1431, 1075899491541064
1432, 1096683924566206
1433, 1116417402996227
1434, 1136602076684669
1435, 1159642868906171
1436, 1187480234662722
1437, 1220632067204070
1438, 1260751533697971
1439, 1305159139754770
1440, 1354751398047135
1441, 1404481680076145
1442, 1454693548691141
1443, 1500632246989681
1444, 1542778215045704
1445, 1579444221156231
1446, 1611752707373669
1447, 1641953131877595
1448, 1671651285829351
1449, 1705218566470493
1450, 1744010309698735
1451, 1791122555568793
1452, 1846922625857124
1453, 1910496401519573
1454, 1981158617853847
1455, 2053908264869166
1456, 2127897224037773
1457, 2196954082360717
1458, 2261309115656041
1459, 2317718013577220
1460, 2367940598295646
1461, 2414075747016432
1462, 2458458324633486
1463, 2507436524394872
1464, 2562109289269067
1465, 2629052021112822
1466, 2706739825567402
1467, 2797650578470924
1468, 2897860834303198
1469, 3004149904521795
1470, 3112317803640967
1471, 3215945698420100
1472, 3313316992044742
1473, 3399904118808572
1474, 3477661765429053
1475, 3548135554209773
1476, 3615216091679602
1477, 3686785743495582
1478, 3764915349840386
1479, 3859850418311466
1480, 3968586075169478
1481, 4098101841340910
1482, 4240048228267586
1483, 4394749255243127
1484, 4552049612466673
1485, 4707038237847295
1486, 4853212991967489
1487, 4985847561765674
1488, 5105535453028186
1489, 5213370431418848
1490, 5315377553754796
1491, 5420315274155401
1492, 5533417829436954
1493, 5667806558672290
1494, 5821173297156790
1495, 6004746415561966
1496, 6206199876066070
1497, 6430053834865442
1498, 6658255842825192
1499, 6888812571632460
1500, 7106999769547482
1501, 7309469798212973
1502, 7492584331341406
1503, 7657940712427617
1504, 7813342272861372
1505, 7968191520754019
1506, 8133510936687298
1507, 8323871945499202
1508, 8541801638285118
1509, 8800775088715350
1510, 9087620422766038
1511, 9409418589164908
1512, 9740395217842846
1513, 10081047065983088
1514, 10405599627633144
1515, 10713071531171720
1516, 10991790224334324
1517, 11245561242383936
1518, 11482124819139360
1519, 11712526050772082
1520, 11955629582637340
1521, 12226459593753736
1522, 12537865081714174
1523, 12902250456711814
1524, 13311853489854128
1525, 13771651461761548
1526, 14251952250575600
1527, 14751628942824556
1528, 15233574451883352
1529, 15697440534350722
1530, 16120238510522646
1531, 16509124896371100
1532, 16868750581857328
1533, 17214265129303856
1534, 17572961482657658
1535, 17961225613948862
1536, 18407683668362560
1537, 18920660614721596
1538, 19506360723872952
1539, 20160523156975360
1540, 20857482717180416
1541, 21585565609754036
1542, 22300337600841532
1543, 22995224067386840
1544, 23635246797968904
1545, 24229132798690384
1546, 24775443490683004
1547, 25296619647639976
1548, 25827052295471920
1549, 26388871508259840
1550, 27029876992434888
1551, 27754716431835352
1552, 28591835669341400
1553, 29520977221065008
1554, 30530843262189312
1555, 31586471228991856
1556, 32644481019502876
1557, 33678649851212280
1558, 34645727439860716
1559, 35548410958726968
1560, 36378416183756064
1561, 37167053888369952
1562, 37953550794268712
1563, 38773878361840992
1564, 39695058323438448
1565, 40725128254208632
1566, 41919463056273424
1567, 43240180713556256
1568, 44699170023146336
1569, 46225321129709896
1570, 47786508125045488
1571, 49317606789795152
1572, 50775289066259416
1573, 52140400911957504
1574, 53401778930358040
1575, 54595884664983616
1576, 55766439816483200
1577, 56973025086954112
1578, 58299361331242720
1579, 59772468943219088
1580, 61473019704474016
1581, 63354736281337008
1582, 65454320304234640
1583, 67658586456937392
1584, 69952275488047936
1585, 72211273114005472
1586, 74400638251043504
1587, 76456110050135936
1588, 78372156585989328
1589, 80178473441621728
1590, 81928040632541728
1591, 83711782607322512
1592, 85628365574995616
1593, 87747149489798208
1594, 90166015804991216
1595, 92854748056839840
1596, 95864018601635312
1597, 99048243649575008
1598, 102400937372776050
1599, 105727291230378930
1600, 109000330554114820
